"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210906","9호선2~3단계","송파나루","4435","4718","20210909",""
"20210906","9호선2~3단계","한성백제","2406","2235","20210909",""
"20210906","9호선2~3단계","올림픽공원(한국체대)","5265","5084","20210909",""
"20210906","9호선2~3단계","둔촌오륜","1202","1105","20210909",""
"20210906","9호선2~3단계","중앙보훈병원","10288","9260","20210909",""
"20210906","경강선","판교","4138","3944","20210909",""
"20210906","경강선","이매","1020","876","20210909",""
"20210906","경강선","삼동","2269","2071","20210909",""
"20210906","경강선","경기광주","6743","6472","20210909",""
"20210906","경강선","초월","2888","2759","20210909",""
"20210906","경강선","곤지암","1928","1938","20210909",""
"20210906","경강선","신둔도예촌","1203","1162","20210909",""
"20210906","경강선","이천","2274","2436","20210909",""
"20210906","경강선","부발","1674","1691","20210909",""
"20210906","경강선","세종대왕릉","319","284","20210909",""
"20210906","경강선","여주","1791","1802","20210909",""
"20210906","경부선","서울역","4678","1586","20210909",""
"20210906","경부선","남영","8556","8986","20210909",""
"20210906","경부선","용산","27991","28035","20210909",""
"20210906","경부선","노량진","7459","7590","20210909",""
"20210906","경부선","대방","12092","12595","20210909",""
"20210906","경부선","영등포","32351","32889","20210909",""
"20210906","경부선","신도림","3782","3835","20210909",""
"20210906","경부선","신길","8576","7329","20210909",""
"20210906","경부선","구로","17885","18035","20210909",""
"20210906","경부선","가산디지털단지","17349","20523","20210909",""
"20210906","경부선","금천구청","11276","11093","20210909",""
"20210906","경부선","석수","9445","8419","20210909",""
"20210906","경부선","관악","6587","6112","20210909",""
"20210906","경부선","안양","20257","20062","20210909",""
"20210906","경부선","명학","8683","8699","20210909",""
"20210906","경부선","금정","24273","25071","20210909",""
"20210906","경부선","군포","7232","7282","20210909",""
"20210906","경부선","의왕","8348","8372","20210909",""
"20210906","경부선","성균관대","12842","13002","20210909",""
"20210906","경부선","화서","7105","6767","20210909",""
"20210906","경부선","수원","29225","30476","20210909",""
"20210906","경부선","독산","17189","18095","20210909",""
"20210906","경부선","세류","2898","2548","20210909",""
"20210906","경부선","병점","12884","12747","20210909",""
"20210906","경부선","세마","2518","2422","20210909",""
"20210906","경부선","오산대","2978","2682","20210909",""
"20210906","경부선","오산","8422","8545","20210909",""
"20210906","경부선","진위","1510","1368","20210909",""
"20210906","경부선","송탄","3931","3863","20210909",""
"20210906","경부선","서정리","6128","6017","20210909",""
"20210906","경부선","평택지제","3009","2756","20210909",""
"20210906","경부선","평택","10572","10536","20210909",""
"20210906","경부선","성환","4152","4384","20210909",""
"20210906","경부선","직산","697","694","20210909",""
"20210906","경부선","두정","4778","5069","20210909",""
"20210906","경부선","천안","4624","4751","20210909",""
"20210906","경부선","당정","5694","5514","20210909",""
"20210906","경부선","서동탄","1381","1212","20210909",""
"20210906","경부선","광명","2979","2554","20210909",""
"20210906","경원선","이촌(국립중앙박물관)","3396","2677","20210909",""
"20210906","경원선","서빙고","1774","1583","20210909",""
"20210906","경원선","한남","4044","3819","20210909",""
"20210906","경원선","옥수","44","36","20210909",""
"20210906","경원선","응봉","1737","1530","20210909",""
"20210906","경원선","왕십리(성동구청)","12014","13970","20210909",""
"20210906","경원선","청량리(서울시립대입구)","13705","14130","20210909",""
"20210906","경원선","외대앞","6527","6676","20210909",""
"20210906","경원선","신이문","8045","7618","20210909",""
"20210906","경원선","석계","7603","8631","20210909",""
"20210906","경원선","광운대","7838","7475","20210909",""
"20210906","경원선","월계","6441","6010","20210909",""
"20210906","경원선","녹천","4618","3985","20210909",""
"20210906","경원선","방학","9185","8970","20210909",""
"20210906","경원선","도봉","5926","5804","20210909",""
"20210906","경원선","도봉산","7170","4657","20210909",""
"20210906","경원선","망월사","7139","7309","20210909",""
"20210906","경원선","회룡","12257","12025","20210909",""
"20210906","경원선","의정부","16827","16958","20210909",""
"20210906","경원선","가능","6404","6169","20210909",""
"20210906","경원선","녹양","4430","4195","20210909",""
"20210906","경원선","양주","7461","7063","20210909",""
"20210906","경원선","덕계","2929","2596","20210909",""
"20210906","경원선","덕정","5335","5260","20210909",""
"20210906","경원선","지행","6280","6378","20210909",""
"20210906","경원선","동두천중앙","3191","2976","20210909",""
"20210906","경원선","보산","2045","1853","20210909",""
"20210906","경원선","동두천","1994","2270","20210909",""
"20210906","경원선","소요산","2664","2225","20210909",""
"20210906","경의선","서울역","3934","4906","20210909",""
"20210906","경의선","신촌","809","1051","20210909",""
"20210906","경의선","효창공원앞","2710","3163","20210909",""
"20210906","경의선","공덕","3280","2902","20210909",""
"20210906","경의선","서강대","1931","1936","20210909",""
"20210906","경의선","홍대입구","1301","1414","20210909",""
"20210906","경의선","가좌","5064","4909","20210909",""
"20210906","경의선","디지털미디어시티","2225","2163","20210909",""
"20210906","경의선","수색","2562","2633","20210909",""
"20210906","경의선","화전","1562","1464","20210909",""
"20210906","경의선","강매","3078","2619","20210909",""
"20210906","경의선","행신","7250","7438","20210909",""
"20210906","경의선","능곡","3606","3336","20210909",""
"20210906","경의선","곡산","569","583","20210909",""
"20210906","경의선","백마","6640","6445","20210909",""
"20210906","경의선","풍산","5208","4818","20210909",""
"20210906","경의선","일산","8701","8735","20210909",""
"20210906","경의선","탄현","7275","6861","20210909",""
"20210906","경의선","야당","6418","6198","20210909",""
"20210906","경의선","운정","6459","6139","20210909",""
"20210906","경의선","금릉","4445","4312","20210909",""
"20210906","경의선","금촌","6065","6137","20210909",""
"20210906","경의선","월롱","2403","2409","20210909",""
"20210906","경의선","파주","1160","809","20210909",""
"20210906","경의선","문산","4843","4763","20210909",""
"20210906","경의선","임진강","4","6","20210909",""
"20210906","경인선","개봉","20346","21249","20210909",""
"20210906","경인선","오류동","11620","11000","20210909",""
"20210906","경인선","역곡","25167","25161","20210909",""
"20210906","경인선","부천","29791","29479","20210909",""
"20210906","경인선","송내","25044","25089","20210909",""
"20210906","경인선","부평","26356","27245","20210909",""
"20210906","경인선","백운","6802","6890","20210909",""
"20210906","경인선","동암","13846","13938","20210909",""
"20210906","경인선","주안","17027","15814","20210909",""
"20210906","경인선","제물포","9902","9654","20210909",""
"20210906","경인선","동인천","12677","11798","20210909",""
"20210906","경인선","인천","2987","2325","20210909",""
"20210906","경인선","구일","5847","6130","20210909",""
"20210906","경인선","소사","8319","8151","20210909",""
"20210906","경인선","부개","8154","7857","20210909",""
"20210906","경인선","간석","5737","5519","20210909",""
"20210906","경인선","도원","3362","3382","20210909",""
"20210906","경인선","온수(성공회대입구)","6605","6470","20210909",""
"20210906","경인선","중동","8882","8474","20210909",""
"20210906","경인선","도화","3995","3753","20210909",""
"20210906","경춘선","신내","1838","1755","20210909",""
"20210906","경춘선","갈매","2949","2597","20210909",""
"20210906","경춘선","별내","3036","2903","20210909",""
"20210906","경춘선","퇴계원","3551","3243","20210909",""
"20210906","경춘선","사릉","3350","3234","20210909",""
"20210906","경춘선","금곡","1491","1443","20210909",""
"20210906","경춘선","평내호평","6173","5943","20210909",""
"20210906","경춘선","천마산","1726","1625","20210909",""
"20210906","경춘선","마석","3923","3738","20210909",""
"20210906","경춘선","대성리","513","426","20210909",""
"20210906","경춘선","청평","1583","1489","20210909",""
"20210906","경춘선","상천","286","266","20210909",""
"20210906","경춘선","가평","1583","1493","20210909",""
"20210906","경춘선","굴봉산","97","116","20210909",""
"20210906","경춘선","백양리","81","75","20210909",""
"20210906","경춘선","강촌","468","425","20210909",""
"20210906","분당선","태평","12686","12352","20210909",""
"20210906","분당선","모란","18780","18786","20210909",""
"20210906","분당선","야탑","23385","24327","20210909",""
"20210906","분당선","서현","21859","21986","20210909",""
"20210906","경춘선","김유정","276","246","20210909",""
"20210906","경춘선","남춘천","1948","2145","20210909",""
"20210906","경춘선","춘천","1377","1386","20210909",""
"20210906","공항철도 1호선","서울역","6133","5709","20210909",""
"20210906","공항철도 1호선","공덕","1980","2570","20210909",""
"20210906","공항철도 1호선","홍대입구","7164","7300","20210909",""
"20210906","공항철도 1호선","디지털미디어시티","12933","11692","20210909",""
"20210906","공항철도 1호선","마곡나루(서울식물원)","7113","6891","20210909",""
"20210906","공항철도 1호선","김포공항","10762","5850","20210909",""
"20210906","공항철도 1호선","계양","8817","8321","20210909",""
"20210906","공항철도 1호선","검암","6322","5931","20210909",""
"20210906","공항철도 1호선","청라국제도시","5998","5706","20210909",""
"20210906","공항철도 1호선","운서","5605","5630","20210909",""
"20210906","공항철도 1호선","공항화물청사","2093","2377","20210909",""
"20210906","공항철도 1호선","인천공항1터미널","2916","2918","20210909",""
"20210906","공항철도 1호선","인천공항2터미널","2003","1832","20210909",""
"20210906","공항철도 1호선","영종","2678","2620","20210909",""
"20210906","과천선","선바위","7820","6766","20210909",""
"20210906","과천선","경마공원","908","881","20210909",""
"20210906","과천선","대공원","2112","2167","20210909",""
"20210906","3호선","교대(법원.검찰청)","13000","8510","20210909",""
"20210906","3호선","고속터미널","33011","30617","20210909",""
"20210906","7호선","상도","9999","9848","20210909",""
